            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2437816.500000000, A.D. 1962-Jun-01 00:00:00.0000, -3.284310240674779E+01,  2.097205778557429E+01, -1.245707629749027E+01,  1.296406050906663E-03, -5.403402628049941E-04,  9.948163582820509E-04,  2.362797890275026E-01,  4.091057727951395E+01, -1.620670046530626E-03,
2437858.166666667, A.D. 1962-Jul-12 16:00:00.0000, -3.278896196851207E+01,  2.094946472175015E+01, -1.241557878605980E+01,  1.302338262066985E-03, -5.441292600818594E-04,  9.970648014835668E-04,  2.358889328804485E-01,  4.084290263550380E+01, -1.627716660447281E-03,
2437899.833333333, A.D. 1962-Aug-23 08:00:00.0000, -3.273457394385839E+01,  2.092671347467758E+01, -1.237398751290360E+01,  1.308290228939638E-03, -5.479330814886878E-04,  9.993169260316969E-04,  2.354963782420515E-01,  4.077493390683397E+01, -1.634786144726044E-03,
2437941.500000000, A.D. 1962-Oct-04 00:00:00.0000, -3.267993750587026E+01,  2.090380342382867E+01, -1.233230232401641E+01,  1.314262132463200E-03, -5.517518643610752E-04,  1.001572761520703E-03,  2.351021195836091E-01,  4.070667013623931E+01, -1.641878707775628E-03,
2437983.166666667, A.D. 1962-Nov-14 16:00:00.0000, -3.262505182004439E+01,  2.088073394292139E+01, -1.229052306415543E+01,  1.320254155903245E-03, -5.555857475649090E-04,  1.003832337765110E-03,  2.347061513259685E-01,  4.063811035771948E+01, -1.648994560507955E-03,
2438024.833333333, A.D. 1962-Dec-26 08:00:00.0000, -3.256991604418953E+01,  2.085750439985418E+01, -1.224864957682942E+01,  1.326266485021278E-03, -5.594348716023785E-04,  1.006095684891612E-03,  2.343084678388981E-01,  4.056925359643007E+01, -1.656133916551861E-03,
2438066.500000000, A.D. 1963-Feb-06 00:00:00.0000, -3.251452932832328E+01,  2.083411415663455E+01, -1.220668170428532E+01,  1.332299308014816E-03, -5.632993787319241E-04,  1.008362833323151E-03,  2.339090634404271E-01,  4.050009886856832E+01, -1.663296992257518E-03,
2438108.166666667, A.D. 1963-Mar-19 16:00:00.0000, -3.245889081457104E+01,  2.081056256930769E+01, -1.216461928749742E+01,  1.338352815541443E-03, -5.671794128780242E-04,  1.010633813732904E-03,  2.335079323962009E-01,  4.043064518126157E+01, -1.670484006651207E-03,
2438149.833333333, A.D. 1963-Apr-30 08:00:00.0000, -3.240299963705948E+01,  2.078684898788586E+01, -1.212246216615503E+01,  1.344427200901838E-03, -5.710751197257425E-04,  1.012908657138838E-03,  2.331050689188133E-01,  4.036089153245142E+01, -1.677695181654892E-03,
2438191.500000000, A.D. 1963-Jun-11 00:00:00.0000, -3.234685492180533E+01,  2.076297275627249E+01, -1.208021017864754E+01,  1.350522660073302E-03, -5.749866468173742E-04,  1.015187394916284E-03,  2.327004671670953E-01,  4.029083691077085E+01, -1.684930742162012E-03,
2438233.166666667, A.D. 1963-Jul-22 16:00:00.0000, -3.229045578660295E+01,  2.073893321218411E+01, -1.203786316204935E+01,  1.356639391767506E-03, -5.789141435998571E-04,  1.017470058818480E-03,  2.322941212453950E-01,  4.022048029541937E+01, -1.692190916109702E-03,
2438274.833333333, A.D. 1963-Sep-02 08:00:00.0000, -3.223380134090939E+01,  2.071472968706868E+01, -1.199542095210351E+01,  1.362777597454447E-03, -5.828577615223131E-04,  1.019756680990370E-03,  2.318860252028325E-01,  4.014982065603407E+01, -1.699475934547612E-03,
2438316.500000000, A.D. 1963-Oct-14 00:00:00.0000, -3.217689068573017E+01,  2.069036150602269E+01, -1.195288338320639E+01,  1.368937481357042E-03, -5.868176540011958E-04,  1.022047293928934E-03,  2.314761730325584E-01,  4.007885695256123E+01, -1.706786031598837E-03,
2438358.166666667, A.D. 1963-Nov-24 16:00:00.0000, -3.211972291350038E+01,  2.066582798770811E+01, -1.191025028839146E+01,  1.375119250665199E-03, -5.907939765105383E-04,  1.024341930577046E-03,  2.310645586709895E-01,  4.000758813512395E+01, -1.714121444701320E-03,
2438399.833333333, A.D. 1964-Jan-05 08:00:00.0000, -3.206229710796005E+01,  2.064112844426248E+01, -1.186752149930951E+01,  1.381323115527657E-03, -5.947868867618449E-04,  1.026640624350466E-03,  2.306511759969922E-01,  3.993601314388079E+01, -1.721482414696992E-03,
2438441.500000000, A.D. 1964-Feb-16 00:00:00.0000, -3.200461234403236E+01,  2.061626218120555E+01, -1.182469684621036E+01,  1.387549289023460E-03, -5.987965446932356E-04,  1.028943409077307E-03,  2.302360188310732E-01,  3.986413090888565E+01, -1.728869185780054E-03,
2438483.166666667, A.D. 1964-Mar-28 16:00:00.0000, -3.194666768769937E+01,  2.059122849734645E+01, -1.178177615792499E+01,  1.393797987250315E-03, -6.028231124972902E-04,  1.031250319041467E-03,  2.298190809345618E-01,  3.979194034994620E+01, -1.736282005589909E-03,
2438524.833333333, A.D. 1964-May-09 08:00:00.0000, -3.188846219587559E+01,  2.056602668468723E+01, -1.173875926184636E+01,  1.400069429365844E-03, -6.068667547177944E-04,  1.033561388981246E-03,  2.294003560087708E-01,  3.971944037647859E+01, -1.743721125288429E-03,
2438566.500000000, A.D. 1964-Jun-20 00:00:00.0000, -3.182999491627870E+01,  2.054065602832426E+01, -1.169564598390998E+01,  1.406363837679840E-03, -6.109276383178614E-04,  1.035876654132070E-03,  2.289798376941385E-01,  3.964662988735879E+01, -1.751186799676362E-03,
2438608.166666667, A.D. 1964-Jul-31 16:00:00.0000, -3.177126488729706E+01,  2.051511580634335E+01, -1.165243614857211E+01,  1.412681437667583E-03, -6.150059328574428E-04,  1.038196150249442E-03,  2.285575195693341E-01,  3.957350777076786E+01, -1.758679287297045E-03,
2438649.833333333, A.D. 1964-Sep-11 08:00:00.0000, -3.171227113786055E+01,  2.048940528971151E+01, -1.160912957879012E+01,  1.419022457864972E-03, -6.191018104563362E-04,  1.040519913515526E-03,  2.281333951503739E-01,  3.950007290403882E+01, -1.766198850299873E-03,
2438691.500000000, A.D. 1964-Oct-23 00:00:00.0000, -3.165301268731041E+01,  2.046352374217110E+01, -1.156572609600437E+01,  1.425387130023789E-03, -6.232154458108751E-04,  1.042847980583738E-03,  2.277074578897437E-01,  3.942632415350473E+01, -1.773745754581000E-03,
2438733.166666667, A.D. 1964-Dec-03 16:00:00.0000, -3.159348854526328E+01,  2.043747042012849E+01, -1.152222552011712E+01,  1.431775689152618E-03, -6.273470163696040E-04,  1.045180388620235E-03,  2.272797011754747E-01,  3.935226037433869E+01, -1.781320269913550E-03,
2438774.833333333, A.D. 1965-Jan-14 08:00:00.0000, -3.153369771147735E+01,  2.041124457253821E+01, -1.147862766947245E+01,  1.438188373459044E-03, -6.314967023756172E-04,  1.047517175249675E-03,  2.268501183302183E-01,  3.927788041039360E+01, -1.788922669901355E-03,
2438816.500000000, A.D. 1965-Feb-25 00:00:00.0000, -3.147363917571780E+01,  2.038484544078521E+01, -1.143493236083698E+01,  1.444625424391555E-03, -6.356646869420697E-04,  1.049858378563725E-03,  2.264187026103143E-01,  3.920318309404092E+01, -1.796553232048322E-03,
2438858.166666667, A.D. 1965-Apr-07 16:00:00.0000, -3.141331191762356E+01,  2.035827225856432E+01, -1.139113940938155E+01,  1.451087086558946E-03, -6.398511560698198E-04,  1.052204037053107E-03,  2.259854472048615E-01,  3.912816724600968E+01, -1.804212237677033E-03,
2438899.833333333, A.D. 1965-May-19 08:00:00.0000, -3.135271490657383E+01,  2.033152425176084E+01, -1.134724862866505E+01,  1.457573607851682E-03, -6.440562986374610E-04,  1.054554189619298E-03,  2.255503452347941E-01,  3.905283167522654E+01, -1.811899972018278E-03,
2438941.500000000, A.D. 1965-Jun-30 00:00:00.0000, -3.129184710154931E+01,  2.030460063832636E+01, -1.130325983061561E+01,  1.464085239484944E-03, -6.482803066165106E-04,  1.056908875628067E-03,  2.251133897519169E-01,  3.897717517864875E+01, -1.819616724366855E-03,
2438983.166666667, A.D. 1965-Aug-10 16:00:00.0000, -3.123070745099727E+01,  2.027750062814866E+01, -1.125917282551359E+01,  1.470622235827767E-03, -6.525233750748524E-04,  1.059268134784243E-03,  2.246745737379445E-01,  3.890119654109792E+01, -1.827362787903578E-03,
2439024.833333333, A.D. 1965-Sep-21 08:00:00.0000, -3.116929489270015E+01,  2.025022342292453E+01, -1.121498742197871E+01,  1.477184854452193E-03, -6.567857021230152E-04,  1.061632007102165E-03,  2.242338901035757E-01,  3.882489453509959E+01, -1.835138459691947E-03,
2439066.500000000, A.D. 1965-Nov-02 00:00:00.0000, -3.110760835364017E+01,  2.022276821603094E+01, -1.117070342695668E+01,  1.483773356181691E-03, -6.610674890113420E-04,  1.064000532911459E-03,  2.237913316875428E-01,  3.874826792071868E+01, -1.842944040762933E-03,
2439108.166666667, A.D. 1965-Dec-13 16:00:00.0000, -3.104564674986504E+01,  2.019513419239421E+01, -1.112632064570734E+01,  1.490388005060909E-03, -6.653689401219715E-04,  1.066373752800026E-03,  2.233468912556661E-01,  3.867131544539582E+01, -1.850779836063529E-03,
2439149.833333333, A.D. 1966-Jan-24 08:00:00.0000, -3.098340898635207E+01,  2.016732052835813E+01, -1.108183888179377E+01,  1.497029068417803E-03, -6.696902630534043E-04,  1.068751707623210E-03,  2.229005614998997E-01,  3.859403584378205E+01, -1.858646154546810E-03,
2439191.500000000, A.D. 1966-Mar-07 00:00:00.0000, -3.092089395687447E+01,  2.013932639154885E+01, -1.103725793707279E+01,  1.503696816693532E-03, -6.740316686305448E-04,  1.071134438396220E-03,  2.224523350373820E-01,  3.851642783757456E+01, -1.866543309003007E-03,
2439233.166666667, A.D. 1966-Apr-17 16:00:00.0000, -3.085810054387175E+01,  2.011115094074387E+01, -1.099257761169070E+01,  1.510391523505411E-03, -6.783933707584259E-04,  1.073521986220043E-03,  2.220022044095285E-01,  3.843849013535943E+01, -1.874471616005651E-03,
2439274.833333333, A.D. 1966-May-29 08:00:00.0000, -3.079502761831313E+01,  2.008279332574181E+01, -1.094779770407791E+01,  1.517113465808630E-03, -6.827755865535539E-04,  1.075914392357022E-03,  2.215501620810931E-01,  3.836022143244929E+01, -1.882431396124729E-03,
2439316.500000000, A.D. 1966-Jul-10 00:00:00.0000, -3.073167403956033E+01,  2.005425268722674E+01, -1.090291801094370E+01,  1.523862923790518E-03, -6.871785363705689E-04,  1.078311698134981E-03,  2.210962004392134E-01,  3.828162041071783E+01, -1.890422973821179E-03,
2439358.166666667, A.D. 1966-Aug-20 16:00:00.0000, -3.066803865523330E+01,  2.002552815663568E+01, -1.085793832727543E+01,  1.530640180888221E-03, -6.916024437130321E-04,  1.080713944880985E-03,  2.206403117924870E-01,  3.820268573844002E+01, -1.898446677388301E-03,
2439399.833333333, A.D. 1966-Oct-01 08:00:00.0000, -3.060412030107312E+01,  1.999661885602740E+01, -1.081285844633865E+01,  1.537445523844520E-03, -6.960475352289717E-04,  1.083121173900866E-03,  2.201824883700429E-01,  3.812341607013127E+01, -1.906502838980952E-03,
2439441.500000000, A.D. 1966-Nov-12 00:00:00.0000, -3.053991780080430E+01,  1.996752389795325E+01, -1.076767815967961E+01,  1.544279242742699E-03, -7.005140406095090E-04,  1.085533426415245E-03,  2.197227223206212E-01,  3.804381004638807E+01, -1.914591794564527E-03,
2439483.166666667, A.D. 1966-Dec-23 16:00:00.0000, -3.047542996599059E+01,  1.993824238533003E+01, -1.072239725712771E+01,  1.551141631242148E-03, -7.050021926514923E-04,  1.087950743623710E-03,  2.192610057116317E-01,  3.796386629372498E+01, -1.922713884147071E-03,
2439524.833333333, A.D. 1967-Feb-03 08:00:00.0000, -3.041065559588599E+01,  1.990877341130834E+01, -1.067701552679668E+01,  1.558032986524352E-03, -7.095122273160459E-04,  1.090373166653820E-03,  2.187973305281748E-01,  3.788358342440518E+01, -1.930869451743884E-03,
2439566.500000000, A.D. 1967-Mar-17 00:00:00.0000, -3.034559347728855E+01,  1.987911605914462E+01, -1.063153275509011E+01,  1.564953609339368E-03, -7.140443835337880E-04,  1.092800736466244E-03,  2.183316886720977E-01,  3.780296003627696E+01, -1.939058845277215E-03,
2439608.166666667, A.D. 1967-Apr-27 16:00:00.0000, -3.028024238438535E+01,  1.984926940207825E+01, -1.058594872670690E+01,  1.571903804296921E-03, -7.185989032186712E-04,  1.095233493943165E-03,  2.178640719610253E-01,  3.772199471260599E+01, -1.947282416833077E-03,
2439649.833333333, A.D. 1967-Jun-08 08:00:00.0000, -3.021460107858915E+01,  1.981923250320500E+01, -1.054026322464371E+01,  1.578883879969796E-03, -7.231760313440915E-04,  1.097671479900312E-03,  2.173944721273398E-01,  3.764068602189862E+01, -1.955540522778089E-03,
2439691.500000000, A.D. 1967-Jul-20 00:00:00.0000, -3.014866830837002E+01,  1.978900441535030E+01, -1.049447603019792E+01,  1.585894149071876E-03, -7.277760159237815E-04,  1.100114735102198E-03,  2.169228808171392E-01,  3.755903251772158E+01, -1.963833523886692E-03,
2439733.166666667, A.D. 1967-Aug-30 16:00:00.0000, -3.008244280907940E+01,  1.975858418094066E+01, -1.044858692296858E+01,  1.592934928590599E-03, -7.323991080929935E-04,  1.102563300296304E-03,  2.164492895891544E-01,  3.747703273851442E+01, -1.972161785489418E-03,
2439774.833333333, A.D. 1967-Oct-11 08:00:00.0000, -3.001592330277019E+01,  1.972797083187531E+01, -1.040259568085816E+01,  1.600006539915640E-03, -7.370455620051093E-04,  1.105017216178585E-03,  2.159736899136526E-01,  3.739468520739965E+01, -1.980525677501265E-03,
2439816.500000000, A.D. 1967-Nov-22 00:00:00.0000, -2.994910849800550E+01,  1.969716338940029E+01, -1.035650208007216E+01,  1.607109309234993E-03, -7.417156349071133E-04,  1.107476523539123E-03,  2.154960731712939E-01,  3.731198843198490E+01, -1.988925574808553E-03,
2439858.166666667, A.D. 1968-Jan-02 16:00:00.0000, -2.988199708965345E+01,  1.966616086397395E+01, -1.031030589511257E+01,  1.614243567715865E-03, -7.464095873753827E-04,  1.109941263351400E-03,  2.150164306518919E-01,  3.722894090414809E+01, -1.997361857551241E-03,
2439899.833333333, A.D. 1968-Feb-13 08:00:00.0000, -2.981458775867920E+01,  1.963496225512791E+01, -1.026400689877099E+01,  1.621409651576872E-03, -7.511276833176253E-04,  1.112411476749466E-03,  2.145347535531476E-01,  3.714554109981843E+01, -2.005834911163109E-03,
2439941.500000000, A.D. 1968-Mar-26 00:00:00.0000, -2.974687917192765E+01,  1.960356655132671E+01, -1.021760486211988E+01,  1.628607902416174E-03, -7.558701900755752E-04,  1.114887205135450E-03,  2.140510329793383E-01,  3.706178747874924E+01, -2.014345126706168E-03,
2439983.166666667, A.D. 1968-May-06 16:00:00.0000, -2.967886998189539E+01,  1.957197272982142E+01, -1.017109955449982E+01,  1.635838667389875E-03, -7.606373785718509E-04,  1.117368490247079E-03,  2.135652599399336E-01,  3.697767848427847E+01, -2.022892901096520E-03,
2440024.833333333, A.D. 1968-Jun-17 08:00:00.0000, -2.961055882649284E+01,  1.954017975649769E+01, -1.012449074350360E+01,  1.643102299535303E-03, -7.654295234668540E-04,  1.119855374268229E-03,  2.130774253481481E-01,  3.689321254307796E+01, -2.031478637463136E-03,
2440066.500000000, A.D. 1968-Jul-29 00:00:00.0000, -2.954194432879454E+01,  1.950818658571336E+01, -1.007777819495483E+01,  1.650399157929355E-03, -7.702469034790302E-04,  1.122347899934903E-03,  2.125875200194011E-01,  3.680838806488692E+01, -2.040102745458904E-03,
2440108.166666667, A.D. 1968-Sep-08 16:00:00.0000, -2.947302509678799E+01,  1.947599216012708E+01, -1.003096167288597E+01,  1.657729607705098E-03, -7.750898014392686E-04,  1.124846110482704E-03,  2.120955346697461E-01,  3.672320344223981E+01, -2.048765641273384E-03,
2440149.833333333, A.D. 1968-Oct-20 08:00:00.0000, -2.940379972311517E+01,  1.944359541052595E+01, -9.984040939515859E+00,  1.665094020382876E-03, -7.799585044127943E-04,  1.127350049765228E-03,  2.116014599142652E-01,  3.663765705018844E+01, -2.057467747980069E-03,
2440191.500000000, A.D. 1968-Dec-01 00:00:00.0000, -2.933426678480027E+01,  1.941099525564108E+01, -9.937015755220781E+00,  1.672492774099071E-03, -7.848533040645564E-04,  1.129859762373277E-03,  2.111052862653559E-01,  3.655174724600540E+01, -2.066209495930215E-03,
2440233.166666667, A.D. 1969-Jan-11 16:00:00.0000, -2.926442484297345E+01,  1.937819060195179E+01, -9.889885878503893E+00,  1.679926253654848E-03, -7.897744968387401E-04,  1.132375293630674E-03,  2.106070041309673E-01,  3.646547236887855E+01, -2.074991322869668E-03,
2440274.833333333, A.D. 1969-Feb-22 08:00:00.0000, -2.919427244258957E+01,  1.934518034348237E+01, -9.842651065963459E+00,  1.687394850679559E-03, -7.947223841842584E-04,  1.134896689655947E-03,  2.101066038127913E-01,  3.637883073959790E+01, -2.083813674189765E-03,
2440316.500000000, A.D. 1969-Apr-05 00:00:00.0000, -2.912380811214330E+01,  1.931196336158888E+01, -9.795311072260006E+00,  1.694898963633442E-03, -7.996972727289549E-04,  1.137423997331276E-03,  2.096040755044091E-01,  3.629182066023465E+01, -2.092677002996556E-03,
2440358.166666667, A.D. 1969-May-16 16:00:00.0000, -2.905303036338102E+01,  1.927853852474210E+01, -9.747865650084377E+00,  1.702438998047551E-03, -8.046994743914851E-04,  1.139957264345543E-03,  2.090994092894164E-01,  3.620444041381664E+01, -2.101581770357006E-03,
2440399.833333333, A.D. 1969-Jun-27 08:00:00.0000, -2.898193769100016E+01,  1.924490468829859E+01, -9.700314550121153E+00,  1.710015366717720E-03, -8.097293068017807E-04,  1.142496539309492E-03,  2.085925951394513E-01,  3.611668826398684E+01, -2.110528445691458E-03,
2440441.500000000, A.D. 1969-Aug-08 00:00:00.0000, -2.891052857235025E+01,  1.921106069425810E+01, -9.652657521012294E+00,  1.717628489540973E-03, -8.147870934441609E-04,  1.145041871632500E-03,  2.080836229121928E-01,  3.602856245465677E+01, -2.119517506667223E-03,
2440483.166666667, A.D. 1969-Sep-18 16:00:00.0000, -2.883880146713489E+01,  1.917700537102008E+01, -9.604894309325125E+00,  1.725278793666681E-03, -8.198731636811681E-04,  1.147593311503043E-03,  2.075724823493713E-01,  3.594006120966213E+01, -2.128549439308946E-03,
2440524.833333333, A.D. 1969-Oct-30 08:00:00.0000, -2.876675481710587E+01,  1.914273753313324E+01, -9.557024659518504E+00,  1.732966713634408E-03, -8.249878530293746E-04,  1.150150909932552E-03,  2.070591630747237E-01,  3.585118273240865E+01, -2.137624738249058E-03,
2440566.500000000, A.D. 1969-Dec-11 00:00:00.0000, -2.869438704575479E+01,  1.910825598103590E+01, -9.509048313909780E+00,  1.740692691419549E-03, -8.301315032825683E-04,  1.152714718700473E-03,  2.065436545919141E-01,  3.576192520551215E+01, -2.146743906796135E-03,
2440608.166666667, A.D. 1970-Jan-21 16:00:00.0000, -2.862169655799941E+01,  1.907355950079015E+01, -9.460965012641983E+00,  1.748457176601653E-03, -8.353044627681599E-04,  1.155284790397566E-03,  2.060259462824164E-01,  3.567228679043178E+01, -2.155907457198678E-03,
2440649.833333333, A.D. 1970-Mar-04 08:00:00.0000, -2.854868173986880E+01,  1.903864686380486E+01, -9.412774493651700E+00,  1.756260626224583E-03, -8.405070864963077E-04,  1.157861178309295E-03,  2.055060274033622E-01,  3.558226562709751E+01, -2.165115910561552E-03,
2440691.500000000, A.D. 1970-Apr-15 00:00:00.0000, -2.847534095819167E+01,  1.900351682655964E+01, -9.364476492642822E+00,  1.764103504926726E-03, -8.457397360739432E-04,  1.160443936330366E-03,  2.049838870854200E-01,  3.549185983354301E+01, -2.174369796861462E-03,
2440733.166666667, A.D. 1970-May-26 16:00:00.0000, -2.840167256027275E+01,  1.896816813032494E+01, -9.316070743058880E+00,  1.771986285240352E-03, -8.510027800002656E-04,  1.163033119072456E-03,  2.044595143306115E-01,  3.540106750552732E+01, -2.183669655352600E-03,
2440774.833333333, A.D. 1970-Jul-07 08:00:00.0000, -2.832767487356505E+01,  1.893259950086917E+01, -9.267556976054323E+00,  1.779909447489483E-03, -8.562965938728001E-04,  1.165628781768969E-03,  2.039328980100706E-01,  3.530988671614698E+01, -2.193016034548282E-03,
2440816.500000000, A.D. 1970-Aug-18 00:00:00.0000, -2.825334620534466E+01,  1.889680964816346E+01, -9.218934920471135E+00,  1.787873479887087E-03, -8.616215603787966E-04,  1.168230980188359E-03,  2.034040268618202E-01,  3.521831551545117E+01, -2.202409492249586E-03,
2440858.166666667, A.D. 1970-Sep-28 16:00:00.0000, -2.817868484237879E+01,  1.886079726608300E+01, -9.170204302816343E+00,  1.795878878639381E-03, -8.669780694568359E-04,  1.170839770624930E-03,  2.028728894885157E-01,  3.512635193005080E+01, -2.211850595690653E-03,
2440899.833333333, A.D. 1970-Nov-09 08:00:00.0000, -2.810368905059160E+01,  1.882456103210432E+01, -9.121364847242219E+00,  1.803926148058036E-03, -8.723665183013309E-04,  1.173455209811277E-03,  2.023394743551727E-01,  3.503399396272524E+01, -2.221339921584962E-03,
2440941.500000000, A.D. 1970-Dec-21 00:00:00.0000, -2.802835707471944E+01,  1.878809960699998E+01, -9.072416275526750E+00,  1.812015800880351E-03, -8.777873115774367E-04,  1.176077354996286E-03,  2.018037697868456E-01,  3.494123959202035E+01, -2.230878056493856E-03,
2440983.166666667, A.D. 1971-Jan-31 16:00:00.0000, -2.795268713795907E+01,  1.875141163452043E+01, -9.023358307052376E+00,  1.820148358236498E-03, -8.832408616816810E-04,  1.178706263880551E-03,  2.012657639662368E-01,  3.484808677183444E+01, -2.240465596898755E-03,
2441024.833333333, A.D. 1971-Mar-14 08:00:00.0000, -2.787667744161980E+01,  1.871449574107413E+01, -8.974190658791159E+00,  1.828324349643559E-03, -8.887275886143646E-04,  1.181341994458527E-03,  2.007254449313331E-01,  3.475453343100912E+01, -2.250103149061559E-03,
2441066.500000000, A.D. 1971-Apr-25 00:00:00.0000, -2.780032616476558E+01,  1.867735053540880E+01, -8.924913045291310E+00,  1.836544313414688E-03, -8.942479201546511E-04,  1.183984605094530E-03,  2.001828005730089E-01,  3.466057747291433E+01, -2.259791329440564E-03,
2441108.166666667, A.D. 1971-Jun-05 16:00:00.0000, -2.772363146384536E+01,  1.863997460828215E+01, -8.875525178661629E+00,  1.844808796760297E-03, -8.998022920562150E-04,  1.186634154499608E-03,  1.996378186325448E-01,  3.456621677501859E+01, -2.269530764843829E-03,
2441149.833333333, A.D. 1971-Jul-17 08:00:00.0000, -2.764659147231944E+01,  1.860236653212726E+01, -8.826026768558402E+00,  1.853118355974466E-03, -9.053911481713860E-04,  1.189290701687551E-03,  1.990904866991215E-01,  3.447144918845513E+01, -2.279322092606318E-03,
2441191.500000000, A.D. 1971-Aug-28 00:00:00.0000, -2.756920430027706E+01,  1.856452486071124E+01, -8.776417522172673E+00,  1.861473556565345E-03, -9.110149406384740E-04,  1.191954305958440E-03,  1.985407922072594E-01,  3.437627253757860E+01, -2.289165960762465E-03,
2441233.166666667, A.D. 1971-Oct-08 16:00:00.0000, -2.749146803405236E+01,  1.852644812878984E+01, -8.726697144221120E+00,  1.869874973324631E-03, -9.166741298479301E-04,  1.194625026772224E-03,  1.979887224342501E-01,  3.428068461952036E+01, -2.299063028021602E-03,
2441274.833333333, A.D. 1971-Nov-19 08:00:00.0000, -2.741338073582761E+01,  1.848813485176225E+01, -8.676865336938244E+00,  1.878323190830134E-03, -9.223691845959201E-04,  1.197302923842759E-03,  1.974342644975403E-01,  3.418468320373542E+01, -2.309013964247043E-03,
2441316.500000000, A.D. 1971-Dec-31 00:00:00.0000, -2.733494044322001E+01,  1.844958352531170E+01, -8.626921800064050E+00,  1.886818803615825E-03, -9.281005824872497E-04,  1.199988057169062E-03,  1.968774053519937E-01,  3.408826603152848E+01, -2.319019450786036E-03,
2441358.166666667, A.D. 1972-Feb-10 16:00:00.0000, -2.725614516886708E+01,  1.841079262503736E+01, -8.576866230835357E+00,  1.895362416211369E-03, -9.338688099447170E-04,  1.202680486894933E-03,  1.963181317871350E-01,  3.399143081557659E+01, -2.329080180437977E-03,
2441399.833333333, A.D. 1972-Mar-23 08:00:00.0000, -2.717699290000352E+01,  1.837176060608537E+01, -8.526698323979657E+00,  1.903954643477703E-03, -9.396743623344296E-04,  1.205380273331473E-03,  1.957564304243612E-01,  3.389417523944651E+01, -2.339196857762946E-03,
2441441.500000000, A.D. 1972-May-04 00:00:00.0000, -2.709748159802541E+01,  1.833248590277168E+01, -8.476417771708279E+00,  1.912596110842080E-03, -9.455177441543574E-04,  1.208087476933973E-03,  1.951922877140781E-01,  3.379649695709868E+01, -2.349370199331041E-03,
2441483.166666667, A.D. 1972-Jun-14 16:00:00.0000, -2.701760919804319E+01,  1.829296692819881E+01, -8.426024263710387E+00,  1.921287454673127E-03, -9.513994692087594E-04,  1.210802158329318E-03,  1.946256899327732E-01,  3.369839359238063E+01, -2.359600934087784E-03,
2441524.833333333, A.D. 1972-Jul-26 08:00:00.0000, -2.693737360841812E+01,  1.825320207385946E+01, -8.375517487144252E+00,  1.930029322555804E-03, -9.573200610141528E-04,  1.213524378358611E-03,  1.940566231799793E-01,  3.359986273850100E+01, -2.369889803767380E-03,
2441566.500000000, A.D. 1972-Sep-06 00:00:00.0000, -2.685677271029616E+01,  1.821318970923005E+01, -8.324897126631603E+00,  1.938822373282707E-03, -9.632800528108933E-04,  1.216254197911798E-03,  1.934850733752047E-01,  3.350090195749826E+01, -2.380237562811484E-03,
2441608.166666667, A.D. 1972-Oct-17 16:00:00.0000, -2.677580435713083E+01,  1.817292818136563E+01, -8.274162864255723E+00,  1.947667277405321E-03, -9.692799876452556E-04,  1.218991677975591E-03,  1.929110262548346E-01,  3.340150877970407E+01, -2.390644978826990E-03,
2441649.833333333, A.D. 1972-Nov-28 08:00:00.0000, -2.669446637418337E+01,  1.813241581448174E+01, -8.223314379554623E+00,  1.956564717623671E-03, -9.753204188336077E-04,  1.221736879729942E-03,  1.923344673688875E-01,  3.330168070318169E+01, -2.401112833132172E-03,
2441691.500000000, A.D. 1973-Jan-09 00:00:00.0000, -2.661275655801346E+01,  1.809165090952150E+01, -8.172351349514717E+00,  1.965515388972759E-03, -9.814019101530888E-04,  1.224489864463946E-03,  1.917553820776940E-01,  3.320141519315094E+01, -2.411641920945133E-03,
2441733.166666667, A.D. 1973-Feb-19 16:00:00.0000, -2.653067267595717E+01,  1.805063174371514E+01, -8.121273448565795E+00,  1.974519999195861E-03, -9.875250361147617E-04,  1.227250693610565E-03,  1.911737555485040E-01,  3.310070968140074E+01, -2.422233051794908E-03,
2441774.833333333, A.D. 1973-Apr-02 08:00:00.0000, -2.644821246559340E+01,  1.800935657012703E+01, -8.070080348576361E+00,  1.983579268934616E-03, -9.936903821567112E-04,  1.230019428656799E-03,  1.905895727520142E-01,  3.299956156568790E+01, -2.432887049709866E-03,
2441816.500000000, A.D. 1973-May-14 00:00:00.0000, -2.636537363419702E+01,  1.796782361719977E+01, -8.018771718851955E+00,  1.992693932266972E-03, -9.998985447576788E-04,  1.232796131168909E-03,  1.900028184588394E-01,  3.289796820912613E+01, -2.443604753668143E-03,
2441858.166666667, A.D. 1973-Jun-24 16:00:00.0000, -2.628215385816565E+01,  1.792603108828240E+01, -7.967347226128145E+00,  2.001864737257932E-03, -1.006150132027273E-03,  1.235580862940523E-03,  1.894134772358173E-01,  3.279592693954617E+01, -2.454387018346301E-03,
2441899.833333333, A.D. 1973-Aug-05 08:00:00.0000, -2.619855078243604E+01,  1.788397716113822E+01, -7.915806534563445E+00,  2.011092445976255E-03, -1.012445763960937E-03,  1.238373685842740E-03,  1.888215334422124E-01,  3.269343504883864E+01, -2.465234714182759E-03,
